timestamp,value,anomaly_score,predValue,label,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 10:30:00,84.7024431502,0.0301029996659,0.0,0,0,0,0
2014-04-01 10:35:00,78.6203616335,0.0301029996659,0.0,0,0,0,0
2014-04-01 10:40:00,77.8244398065,0.0301029996659,0.0,0,0,0,0
2014-04-01 10:45:00,71.1600751028,0.0301029996659,0.0,0,0,0,0
2014-04-01 10:50:00,78.3585058799,0.0301029996659,0.0,0,0,0,0
2014-04-01 10:55:00,75.7372753055,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:00:00,81.2238795072,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:05:00,77.7503038366,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:10:00,75.3897172594,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:15:00,73.0783277372,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:20:00,76.5764629427,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:25:00,73.1050394445,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:30:00,74.3813691059,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:35:00,87.270594266,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:40:00,78.631022969,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:45:00,80.0268885745,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:50:00,85.462029081,0.0301029996659,0.0,0,0,0,0
2014-04-01 11:55:00,87.4015277934,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:00:00,81.2258430721,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:05:00,84.8975816393,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:10:00,77.1383791217,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:15:00,76.7996330352,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:20:00,78.3491276245,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:25:00,82.6608040633,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:30:00,82.8155689476,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:35:00,76.9513783572,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:40:00,74.0424011556,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:45:00,82.0197980953,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:50:00,73.9643499385,0.0301029996659,0.0,0,0,0,0
2014-04-01 12:55:00,81.1583730755,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:00:00,83.0748113079,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:05:00,83.1898135942,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:10:00,84.0353804376,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:15:00,85.9451189649,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:20:00,79.9801440289,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:25:00,83.6639028756,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:30:00,81.8871061425,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:35:00,74.9682423394,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:40:00,72.3936556697,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:45:00,76.5342895319,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:50:00,79.069558052,0.0301029996659,0.0,0,0,0,0
2014-04-01 13:55:00,81.854045424,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:00:00,85.5952405193,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:05:00,75.1363247506,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:10:00,74.0052442161,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:15:00,87.411483207,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:20:00,73.7251739718,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:25:00,79.6520336406,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:30:00,81.3651139477,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:35:00,80.658118959,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:40:00,73.3729924398,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:45:00,72.9089308274,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:50:00,73.6841978281,0.0301029996659,0.0,0,0,0,0
2014-04-01 14:55:00,81.3654972106,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:00:00,80.7087433908,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:05:00,75.73912557,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:10:00,82.2035971074,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:15:00,85.1202628705,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:20:00,72.664565771,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:25:00,79.969311384,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:30:00,83.0281695156,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:35:00,76.036260878,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:40:00,76.9235960111,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:45:00,81.817420993,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:50:00,86.3661355722,0.0301029996659,0.0,0,0,0,0
2014-04-01 15:55:00,84.9579751205,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:00:00,81.3299273518,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:05:00,83.6833868117,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:10:00,77.837010076,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:15:00,82.2552905191,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:20:00,79.4587528969,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:25:00,75.0388341085,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:30:00,83.2276525846,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:35:00,80.903278863,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:40:00,77.7377960544,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:45:00,86.5812608049,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:50:00,72.3348070021,0.0301029996659,0.0,0,0,0,0
2014-04-01 16:55:00,77.0522224794,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:00:00,72.910074367,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:05:00,84.264404702,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:10:00,83.2336873041,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:15:00,77.301605816,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:20:00,82.810574636,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:25:00,78.3349655385,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:30:00,84.1000283683,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:35:00,79.2669081653,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:40:00,78.5964454643,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:45:00,86.9556452568,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:50:00,76.0140364089,0.0301029996659,0.0,0,0,0,0
2014-04-01 17:55:00,73.9271290519,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:00:00,32.541069677,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:05:00,35.0036528779,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:10:00,31.218164974,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:15:00,29.1970296814,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:20:00,30.9715477642,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:25:00,32.0379564364,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:30:00,29.8363015139,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:35:00,33.0118478573,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:40:00,35.185589334,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:45:00,31.6911265616,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:50:00,31.0702567976,0.0301029996659,0.0,0,0,0,0
2014-04-01 18:55:00,31.3645006458,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:00:00,20.675853745,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:05:00,24.1170644114,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:10:00,22.0184177289,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:15:00,21.8949881621,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:20:00,23.1154111547,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:25:00,22.1403085112,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:30:00,23.064084675,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:35:00,20.4352782588,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:40:00,23.805479274,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:45:00,24.3734563718,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:50:00,23.0664676646,0.0301029996659,0.0,0,0,0,0
2014-04-01 19:55:00,24.4364540208,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:00:00,19.052266531,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:05:00,20.3874964675,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:10:00,20.8970001315,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:15:00,20.8147930581,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:20:00,20.0763872062,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:25:00,19.816793503,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:30:00,18.9514709689,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:35:00,20.0365768371,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:40:00,19.0982584695,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:45:00,21.4399615536,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:50:00,19.2873712803,0.0301029996659,0.0,0,0,0,0
2014-04-01 20:55:00,18.6718832664,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:00:00,20.3064699314,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:05:00,20.4787472917,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:10:00,21.5907929231,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:15:00,20.4054044467,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:20:00,19.4749565997,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:25:00,21.3138653021,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:30:00,20.257888878,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:35:00,18.405043275,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:40:00,20.3606665222,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:45:00,21.7359080846,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:50:00,19.6792596563,0.0301029996659,0.0,0,0,0,0
2014-04-01 21:55:00,19.2773926158,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:00:00,18.5917087417,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:05:00,18.6236436294,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:10:00,19.7500277702,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:15:00,20.4022866972,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:20:00,18.3400511748,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:25:00,21.7791622888,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:30:00,21.0407141725,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:35:00,20.366028299,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:40:00,21.3342158778,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:45:00,18.3383349354,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:50:00,19.9264665624,0.0301029996659,0.0,0,0,0,0
2014-04-01 22:55:00,20.540072055,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:00:00,21.3187040278,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:05:00,21.1379359427,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:10:00,19.1119457862,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:15:00,21.7676992721,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:20:00,18.5009348615,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:25:00,21.504662575,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:30:00,21.8879626784,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:35:00,18.712206145,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:40:00,20.8922748015,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:45:00,18.1646290126,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:50:00,19.6254586634,0.0301029996659,0.0,0,0,0,0
2014-04-01 23:55:00,20.0689857004,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:00:00,20.3225809036,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:05:00,21.743748993,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:10:00,20.6890027492,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:15:00,19.9251118049,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:20:00,21.2387001451,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:25:00,21.8021312838,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:30:00,18.0882645947,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:35:00,21.930085089,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:40:00,18.3445285563,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:45:00,21.2575471171,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:50:00,19.1213390102,0.0301029996659,0.0,0,0,0,0
2014-04-02 00:55:00,18.528718631,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:00:00,19.7594225589,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:05:00,20.5758263178,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:10:00,19.5238073801,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:15:00,18.2182616331,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:20:00,20.3978445586,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:25:00,21.6096131044,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:30:00,19.5328614638,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:35:00,18.8653311105,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:40:00,19.7703093837,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:45:00,18.1934508442,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:50:00,21.2819503379,0.0301029996659,0.0,0,0,0,0
2014-04-02 01:55:00,21.3053632438,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:00:00,20.3520018537,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:05:00,19.4124115558,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:10:00,21.1991334578,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:15:00,20.2187480992,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:20:00,21.3037292342,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:25:00,20.5258351703,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:30:00,21.1376218929,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:35:00,20.3942519729,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:40:00,19.6565642729,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:45:00,21.8317834397,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:50:00,20.1644552995,0.0301029996659,0.0,0,0,0,0
2014-04-02 02:55:00,20.4203580742,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:00:00,18.8819505577,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:05:00,20.5026031577,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:10:00,20.2864305979,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:15:00,18.7393535918,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:20:00,18.2383483894,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:25:00,20.4174372789,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:30:00,21.0547690774,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:35:00,20.0936054837,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:40:00,18.9070905013,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:45:00,20.6660879068,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:50:00,18.3204229064,0.0301029996659,0.0,0,0,0,0
2014-04-02 03:55:00,19.7673348192,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:00:00,18.6534670336,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:05:00,18.7378362042,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:10:00,18.8091757966,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:15:00,19.5468282282,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:20:00,18.2046008225,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:25:00,19.5911737637,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:30:00,20.0468297885,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:35:00,19.9331771399,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:40:00,19.5311364016,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:45:00,21.3565864323,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:50:00,18.5813067697,0.0301029996659,0.0,0,0,0,0
2014-04-02 04:55:00,20.0227869751,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:00:00,18.2481656678,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:05:00,18.2846227155,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:10:00,20.2954633987,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:15:00,20.2640736996,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:20:00,21.5121340514,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:25:00,20.2314947026,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:30:00,21.8391640816,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:35:00,18.1947793936,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:40:00,18.3920307391,0.0301029996659,0.0,0,0,0,0
2014-04-02 05:45:00,18.1762634463,0.0301029996659,0.0,0,0,0,0
