timestamp,value,anomaly_score,predValue,label
2014-04-01 00:00:00,18.0904862285,0.0301029996659,[[ 18.09048623]],0
2014-04-01 00:05:00,20.3598425859,0.0301029996659,[[ 13.41303297]],0
2014-04-01 00:10:00,21.1054698472,1.0,[[ 15.02116644]],0
2014-04-01 00:15:00,21.1515852522,0.0301029996659,[[ 14.65036686]],0
2014-04-01 00:20:00,18.1371405424,0.0301029996659,[[ 10.54557526]],0
2014-04-01 00:25:00,21.6256605306,1.0,[[ 20.05785442]],0
2014-04-01 00:30:00,21.6738066877,0.0301029996659,[[ 18.44620362]],0
2014-04-01 00:35:00,20.2455614926,0.0301029996659,[[ 16.0984031]],0
2014-04-01 00:40:00,19.9283327955,0.0301029996659,[[ 15.32067829]],0
2014-04-01 00:45:00,18.1794698523,0.0301029996659,[[ 12.09151103]],0
2014-04-01 00:50:00,20.24781657,0.0301029996659,[[ 19.30120803]],0
2014-04-01 00:55:00,19.6375163271,0.0301029996659,[[ 15.27362175]],0
2014-04-01 01:00:00,21.0912256296,0.0301029996659,[[ 18.72725105]],0
2014-04-01 01:05:00,19.6155342675,0.0301029996659,[[ 16.29999439]],0
2014-04-01 01:10:00,20.7343233333,0.0301029996659,[[ 17.90804855]],0
2014-04-01 01:15:00,18.405632585,0.0301029996659,[[ 13.16859475]],0
2014-04-01 01:20:00,18.5318090831,0.0301029996659,[[ 12.04662048]],0
2014-04-01 01:25:00,18.5588407626,0.0301029996659,[[ 16.52496722]],0
2014-04-01 01:30:00,18.1821019992,0.0301029996659,[[ 14.46747192]],0
2014-04-01 01:35:00,20.1653154371,0.0301029996659,[[ 19.76788872]],0
2014-04-01 01:40:00,21.1758709042,0.0301029996659,[[ 19.40911357]],0
2014-04-01 01:45:00,20.4416448148,0.0301029996659,[[ 15.54097661]],0
2014-04-01 01:50:00,20.2998195422,0.0301029996659,[[ 19.16978688]],0
2014-04-01 01:55:00,20.7224957136,0.0301029996659,[[ 19.82647279]],0
2014-04-01 02:00:00,19.3585812923,0.0301029996659,[[ 15.10228822]],0
2014-04-01 02:05:00,19.4478162866,0.0301029996659,[[ 16.77306595]],0
2014-04-01 02:10:00,19.2570803929,0.0301029996659,[[ 16.75691838]],0
2014-04-01 02:15:00,20.8484357314,0.0301029996659,[[ 18.76299465]],0
2014-04-01 02:20:00,18.6465613427,0.0301029996659,[[ 13.65867212]],0
2014-04-01 02:25:00,18.0521011213,0.0301029996659,[[ 14.21028037]],0
2014-04-01 02:30:00,20.3847857869,0.0301029996659,[[ 17.9252946]],0
2014-04-01 02:35:00,21.7695254589,0.0301029996659,[[ 20.22909811]],0
2014-04-01 02:40:00,20.437631668,0.0301029996659,[[ 19.13619927]],0
2014-04-01 02:45:00,21.1316866118,0.0301029996659,[[ 20.47138814]],0
2014-04-01 02:50:00,20.6911628379,0.0301029996659,[[ 18.19298325]],0
2014-04-01 02:55:00,19.9897466141,0.0301029996659,[[ 17.79445635]],0
2014-04-01 03:00:00,20.8735696071,0.0301029996659,[[ 23.13064002]],0
2014-04-01 03:05:00,21.2964164954,0.0301029996659,[[ 19.8755627]],0
